Investor_Name,PageRank_Centrality,Degree
Genwealth Venture Partners,1.697795081975647e-05,1
Suhail Rizvi,1.697700018760918e-05,3
Project Skyway,1.697436492385198e-05,1
Acumen Venture Partners,1.6965700966684583e-05,2
Bruce Livingstone,1.696069336027171e-05,3
Webroot,1.6954523542766513e-05,3
Allergan,1.6952073421836115e-05,3
Catalyst Capital,1.6950683461209738e-05,3
Saban Ventures,1.6937712999934136e-05,3
Fritas,1.6930207113147205e-05,1
Boston Angels,1.6920973155835454e-05,2
Ching-Ho Fung,1.69153327236871e-05,3
Kevin OÂ’Leary,1.69138601476024e-05,1
Eric Dunn,1.6910857278689594e-05,2
Allegiance Capital,1.6904484009645625e-05,2
ING Belgium,1.6894636213971284e-05,1
Arkafund,1.6894636213971284e-05,1
eBay Enterprise,1.6894200695235558e-05,3
J.L. Easton Ventures,1.689082769790134e-05,1
Joe DiPasquale,1.6878698517197456e-05,3
Allan Wallack,1.687401393823462e-05,3
Mentha Capital,1.6872034207413415e-05,1
Kiwi II Venture Capital,1.6872034207413415e-05,1
Scorpion Capital Partners,1.686458283508222e-05,3
Lok Capital,1.6863309611477584e-05,1
SoLoMoCo,1.6856225702613204e-05,1
Parinvest,1.6856225702613204e-05,1
Powershift Ventures,1.6856114220063508e-05,3
SanomaVentures,1.6846373851669377e-05,1
Cedarview Capital,1.6846104462187796e-05,1
Northwest Regional Development Agency,1.684564701334063e-05,1
Australian Distributed Incubator,1.6842125478227322e-05,1
Dublin Capital Partners,1.6842032596711597e-05,3
Hank Berry,1.6838245346379806e-05,3
Manresa Partners,1.6831582289801366e-05,2
Panasonic,1.6825934430380548e-05,3
Argon Venture Partners,1.6824763847091973e-05,3
Michal Tsur,1.6818397351442318e-05,2
Janpieter Scheerder,1.6815398126590005e-05,2
U.K. Steel Enterprise,1.6814290140666808e-05,1
Curzon Park Capital,1.6814290140666808e-05,1
Altima Partners,1.6814290140666808e-05,1
Qualcomm Atheros,1.680933874346281e-05,3
Janus Capital,1.6807460545313156e-05,3
AKN Technology Bhd,1.680694579049713e-05,3
Hermes Private Equity,1.680517744606267e-05,3
Eurecan,1.6804991169373272e-05,2
Greenstreet Partners,1.6795063501275165e-05,3
Alan Shusterman,1.6794954119412054e-05,2
MSBi Valorisation,1.6794954119412054e-05,2
Timothy A. Springer,1.6791777893352728e-05,3
Private Investors from NYC,1.678932119445363e-05,1
Spangler Group,1.678436843758588e-05,2
Oxantium Ventures,1.6780270194106897e-05,2
Century Capital Management,1.6778255315270422e-05,1
Ford Venture Capital Group,1.6777798972873036e-05,3
Greenwich Technology Associates,1.6776782762907623e-05,3
Alliance Entreprendre,1.6769040902517154e-05,1
David Azar,1.6768969867684224e-05,1
Berg Enterprises,1.67605844546845e-05,1
NetScientific,1.6752804081478953e-05,1
Ashton Peery,1.674833229324357e-05,2
Compass Genetics Investors,1.674754324849768e-05,2
Perspective Optique,1.6745888852571017e-05,1
Matt Gilbert,1.673920695800582e-05,3
Sanders Morris Harris Group,1.6723673109162625e-05,2
North Run Capital Partners,1.6723372071624852e-05,1
Heartland Payment Systems,1.6722999976168087e-05,2
Mark Teixeira,1.6720356127271847e-05,3
Abraaj Capital,1.671646127452865e-05,1
Dominic Collins,1.6715728228614213e-05,2
Global Technology Investments,1.6714014782070614e-05,3
Contango Capital Partners,1.6713915988123842e-05,2
Atine Group Oy,1.67110576958756e-05,1
Pontos Group,1.67110576958756e-05,1
InnoFinance Oy,1.67110576958756e-05,1
VNT Management,1.67110576958756e-05,1
MÃ¤rt Kelder,1.6706155577090137e-05,1
De Novo Ventures,1.6703074467247136e-05,3
Research Corporation Technologies,1.6699321675142487e-05,2
MÃƒÂ©rieux DÃƒÂ©veloppement,1.6688112003927563e-05,1
Hoffmann-La Roche,1.6682510091836995e-05,3
Polygon Group,1.6667692849027582e-05,2
Close Enterprise VCT,1.6664239830862535e-05,1
Acceleprise,1.6656389753775414e-05,1
VEB Innovation,1.6652435466447958e-05,1
Aleksey Kandikov,1.6652435466447958e-05,1
Softbank China & India Holdings,1.665184453885279e-05,1
Big Basin Partners,1.6631772085254414e-05,3
Ethan Beard,1.662546438390758e-05,3
EchoStar,1.662402174051795e-05,2
Angels with Attitude,1.6618385229946893e-05,2
Innotech Advisers,1.6617696487640694e-05,3
Hanseatic Americas,1.661503391029378e-05,3
KITVEN Fund,1.661427364805913e-05,2
Jeffrey A. Leerink,1.6612658324628924e-05,3
ProVen VCT,1.660748266155852e-05,1
IS Solutions,1.660748266155852e-05,1
Sud Angels,1.660080049464228e-05,1
1to1 Venture Partners,1.6594244043118122e-05,2
RNS Capital,1.6589980031250397e-05,1
Arborview Capital,1.6589980031250397e-05,1
Lip Bu Tan,1.658893034868272e-05,1
European Equity Partners,1.657574935306616e-05,2
IT-Farm,1.6575511575036747e-05,2
AHMSA Steel Israel,1.657496314635711e-05,2
Dignity Health,1.6573558620501045e-05,1
Jered Kenna,1.6568151622532412e-05,1
Crystal Horse Investments,1.6568151622532412e-05,1
JVB Properties,1.6565060668022667e-05,3
Hillhouse Capital,1.656386820088356e-05,2
SaarlÃƒÂ¤ndische Wagnisfinanzierungsgesellschaft,1.6553899467052823e-05,1
Don Listwin,1.6550784477161185e-05,3
Sterling Stamos Capital Mgmt,1.6549352416873567e-05,2
Capital Research & Management Co.,1.6538230365037182e-05,2
SPM Capital,1.653677744362787e-05,3
Cardinal Health,1.652988317463103e-05,2
Outfitter Ventures,1.6524468283648342e-05,3
Singapore Press Holdings,1.6509865416713427e-05,1
Dan Ciporin,1.6507787098995894e-05,3
Rob Goldman,1.650582307727008e-05,3
"CFO Rick, Inc.",1.6503063372823134e-05,2
Votorantim Novos Negocios,1.6502226498294498e-05,3
Sunil Dhaliwal,1.6500867524033927e-05,2
Battery,1.6491344589230697e-05,3
Canary Ventures,1.649130124342015e-05,3
Mentor Capital Partners,1.6490960612892785e-05,3
Stephen Baxter,1.6490292068865315e-05,1
Nektar Therapeutics,1.6486541647897583e-05,3
AH Belo,1.64769357981912e-05,3
Stephen Fleming,1.6473959037629005e-05,2
Rathbone Greenbank,1.647193224866479e-05,1
New England Clean Energy Council,1.647193224866479e-05,1
Caixa Risc Capital,1.6471473544018277e-05,1
SAP,1.6469843364877105e-05,1
LMS Capital,1.6468006928436292e-05,3
Maruho,1.6463996825168888e-05,3
IQT,1.646386870695327e-05,3
IQE,1.646345808799503e-05,3
Sravish Sridhar,1.6451092879500995e-05,3
BCP Capital,1.644736984815209e-05,2
Neal Dempsey,1.6419989147575032e-05,3
Jeffrey Lapin,1.6413235924652024e-05,2
Biltmore Ventures,1.6412996924147307e-05,1
VeriSign,1.6402972388986148e-05,3
Qbic Fund,1.6401323869961734e-05,2
Heinz-Werner Nienstedt,1.6399282813798032e-05,2
David Blumberg,1.639856760705258e-05,3
New Times Group,1.6397729953518683e-05,2
Union Carbide Employee's Pension Plan,1.639387071814268e-05,3
Southern Farm Bureau,1.6390700213413274e-05,1
Southern Farm Bureau Life Insurance,1.6390700213413274e-05,1
Zvi Schreiber,1.6388557105015e-05,1
TekVest Startup Fund,1.6388557105015e-05,1
Wolfson Group,1.6388557105015e-05,1
Angel Group,1.6384917476034088e-05,2
Demian Sellfors,1.63798287638783e-05,3
Mike Olson,1.6370904358398566e-05,3
Thorner Ventures,1.637040163166914e-05,2
Twilight Venture Partners,1.6368445219720347e-05,2
Chris Ovitz,1.6367647095974014e-05,2
Frederik Fleck,1.6360880241797786e-05,3
Gran Plasa,1.6344365202783194e-05,2
Seacrest Global Group,1.6341093534021814e-05,3
Info Edge,1.633842202894144e-05,3
Raptor Capital Management,1.6330355506091204e-05,3
Ruffer,1.6325538356597966e-05,2
Danny Davis (McCallon),1.6323493968408128e-05,2
Noor Financial Investment,1.6321185517070105e-05,2
Symyx,1.6319184624236205e-05,3
GSM Fund,1.6318426293630006e-05,3
TPG Capital,1.631458962410309e-05,3
N.R. Narayana Murthy,1.631412441492655e-05,1
Gary Bloom,1.630978471831133e-05,3
Investeco Capital,1.6302213980574024e-05,2
Vitruvian Partners,1.629764050582099e-05,3
Marcy Carsey,1.6287510179093977e-05,2
Oxford Instruments,1.6285050543808567e-05,1
Sean Jacobsohn,1.627622771670489e-05,3
Volito,1.6274986422118142e-05,1
Inter Ikea,1.6274986422118142e-05,1
Broken Arrow Venture Capital,1.6274986422118142e-05,1
RWE Innogy,1.6274986422118142e-05,1
CLS Holdings,1.6274986422118142e-05,1
AB Chalmersinvest,1.6274986422118142e-05,1
Maxwell Ventures,1.6274986422118142e-05,1
Praktikerinvest,1.6274986422118142e-05,1
LMK Venture,1.6274986422118142e-05,1
Capital Today,1.6273048827229906e-05,2
World Gold Council,1.6271189839594332e-05,1
Outpoint Capital Management,1.6258618639458274e-05,3
Michael Gordon,1.6251059042549394e-05,2
Crown Venture Fund,1.6250323102820397e-05,3
Andrew Eye,1.6249703788316386e-05,2
Cellular Bioengineering,1.624391159691786e-05,2
Partam Tel A Viv,1.624197231025098e-05,2
Joe Liemandt,1.6237009769432263e-05,3
FranÃ§ois Stieger,1.6233912256133758e-05,3
Terrapin Bale,1.62247477610955e-05,3
Audiovox Canada,1.62220147630271e-05,2
AtHoc,1.6220973955622468e-05,1
Hikari Tsushin,1.6220861056910584e-05,2
MMC Financial Services,1.621868277229247e-05,2
Independence Equity,1.6204750902890465e-05,2
JANVEST Technologies LP,1.620280736748647e-05,1
WMG Investments,1.61980476229796e-05,2
Ledstiernan,1.6190712941346935e-05,2
ZelnickMedia,1.6189518063037755e-05,1
Equis Capital Partners,1.6189518063037755e-05,1
ACME Group,1.6186228677250296e-05,1
Tom O. Turner,1.6175508205530224e-05,1
JovInvestment Management,1.6172725739209502e-05,2
Shoreline Venture Management,1.6172725739209502e-05,2
BVCF,1.615213213441859e-05,2
Coupons.com,1.6151587401485493e-05,2
Tyra Banks,1.614952062878146e-05,3
Jeff Ballowe,1.614863742713752e-05,2
Pemberstone Group,1.614414202846169e-05,1
Pivotal Investments,1.614294253875885e-05,1
Nextel Communications,1.6142247678709826e-05,1
Ray Rothrock,1.6140805146183755e-05,3
S4C Digital Media,1.6133703851816714e-05,1
Ekstranda,1.613368557276497e-05,2
MediaTek,1.611861834803317e-05,2
Discount Investment,1.6111039658964327e-05,2
INCISENT Labs,1.6110648224748977e-05,2
BV Capital,1.6107020319171747e-05,3
Mind the Seed,1.6099231993006538e-05,1
KBJ Capital,1.609460923719467e-05,1
lilian samartino,1.6093203331230603e-05,3
VCE Capital Partners,1.60893498348726e-05,2
TruVenturo,1.6078727673108765e-05,1
Nairbo Investment,1.6064874457643904e-05,1
Peter Chane,1.6061455286775983e-05,3
SC Greentech Ventures,1.6054442485171526e-05,2
Ithmaar Bank,1.6043543947447088e-05,2
Milan Ventures,1.6042751482052062e-05,1
Seed Fond Aachen,1.603101807018611e-05,1
Paradigm Capital,1.6017697344529532e-05,1
Meruelo Capital Partners,1.6011223407778106e-05,2
Knight & Bishop,1.6009608067314954e-05,1
Alex Karakozoff,1.6008845312835893e-05,2
Samson Venture Partners,1.6000587346371777e-05,1
Heartland Capital Network,1.6000587346371777e-05,1
"United Defense, L.P.",1.6000587346371777e-05,1
Circle P Capital,1.59985064893459e-05,2
Gregg Throgmartin,1.5997610902994183e-05,2
Safir Capital,1.5992326963331605e-05,1
Bill Cesare,1.5992326963331605e-05,1
Windspeed Ventures,1.5989578243313836e-05,1
Bregal Sagemount,1.5987822982930578e-05,2
iOCS Corporation,1.5986442636640858e-05,2
AVAC Ltd,1.5984658242152376e-05,1
ID Capital,1.5984658242152376e-05,1
Stingray Digital,1.5984658242152376e-05,1
Susquehanna,1.598273607436108e-05,1
Cathy Glazer,1.598138751844812e-05,2
Adam Smith,1.5967787038932664e-05,2
Alumni Capital Network,1.5966628742870836e-05,1
Catapult Benture Managers,1.5966325750744256e-05,1
Rise Capital,1.595267370994923e-05,2
Wipro,1.5940707165701197e-05,2
Observatory Capital,1.5935011344877348e-05,2
Liberty Capital Partners,1.5934076554009822e-05,1
Access BridgeGap Ventures,1.5934076554009822e-05,1
National Institutes of Health (NIH),1.5934076554009822e-05,1
InitioGroup,1.5932308952486013e-05,2
m2f investment,1.5923127842223515e-05,1
SÃƒÂ¤chsische Beteiligungsgesellschaft,1.5923127842223515e-05,1
Steelhouse Ventures,1.5923127842223515e-05,1
Dr. Schumacher,1.5923127842223515e-05,1
CatCap,1.5923127842223515e-05,1
Mountain Partners,1.5923127842223515e-05,1
MBG Schleswig-Holstein,1.5923127842223515e-05,1
Humboldt Innovation,1.5923127842223515e-05,1
Bamboo Ventures,1.5923127842223515e-05,1
BAC1,1.5923127842223515e-05,1
Business Angels Fondsgesellschaft,1.5923127842223515e-05,1
Grid Invesments,1.5913202954592512e-05,1
Daniel Aegerter,1.590808770203004e-05,2
Formula Vision Technologies,1.589572891469211e-05,2
Y Soft,1.5882853577807494e-05,1
Otto Group,1.588230251016721e-05,2
Stephen Killeen,1.5879407791287095e-05,1
Isy Goldwasser,1.5878494146033258e-05,2
Decima Ventures,1.5870986986491843e-05,2
Leasing Technologies International,1.5863576789980355e-05,2
GAMEVIL,1.5863478528943793e-05,1
David Magliano,1.5859492272529437e-05,2
Kayne Anderson Mezzanine Partners,1.5851706318407148e-05,2
Renaissance Capital Manitoba Ventures Fund,1.5849519711903125e-05,2
Calyx Bio-Ventures,1.5849214036125094e-05,2
Drobny Global Advisors,1.5840034602058653e-05,2
TriNova,1.5836192636121917e-05,1
Shunwei China Internet Fund,1.5817539882126016e-05,2
Don Layden,1.580669521267618e-05,1
Rosetta Partners,1.580669521267618e-05,1
Khalda Development,1.5804924786489896e-05,2
Link Ventures,1.5791792722133055e-05,2
Edge Ventures,1.5783216343226504e-05,1
Low Carbon Innovation Fund,1.5781715140170366e-05,1
Peter Armitage,1.5781715140170366e-05,1
SoftBank Mobile,1.5772690206756356e-05,1
Maxam Capital,1.575974699911918e-05,1
Erfindungs Verwertung,1.5754801662640203e-05,2
Narrow River Management,1.574643910825305e-05,2
TeraDiode,1.5744880297745523e-05,2
Taiwan Development Fund,1.573728831389291e-05,1
Galeries Lafayette,1.5736553353172928e-05,2
Anil Singh,1.5732675880550367e-05,2
Momentum Bioscience,1.572177664702094e-05,2
Jeff Tinsley,1.571250922645139e-05,2
New Amsterdam Capital,1.570841465696461e-05,2
M10 GmbH,1.570511902259623e-05,1
Bay Capital,1.5696007769396397e-05,2
Conway Foundation,1.5684447806531715e-05,1
Dubilier & Company,1.5681360699047952e-05,2
William Morris Agency,1.567956381017774e-05,2
CDH Ventures,1.5679082801778963e-05,2
Berlin Capital Fund,1.5675665867800346e-05,1
Keybank,1.567284312180401e-05,2
Greener House Investments,1.567222569040539e-05,1
Microsoft Ventures,1.567187699769899e-05,2
Saad Investments Company,1.567147398645085e-05,1
Rhodia,1.5670904637775535e-05,1
Waste Management,1.5664514563999006e-05,2
Adam Quinton,1.5664368534046902e-05,2
Capimont,1.5663495033013448e-05,1
TSG Equity Partners,1.5661555374843602e-05,1
Nadeem Kassam,1.5660199475864804e-05,2
White Owl Capital,1.5657551599205235e-05,2
Rex Capital,1.565520781173578e-05,2
Blade Ventures,1.5654743605786284e-05,1
Reddy Capital,1.5651955386740873e-05,1
University License Equity Holdings,1.5649666123440816e-05,2
The Provident Bank,1.5643789981792095e-05,1
GrowLab,1.5636821816265082e-05,1
Arba Seed Investment Group,1.562283105109026e-05,2
Jonathan Bonanno,1.561966058015021e-05,2
StartUp PHL,1.5619072237153627e-05,2
Quanta Computer,1.56165391782842e-05,2
Huntsman Gay Global Capital,1.5568975337951422e-05,2
Ingleside Investors,1.5568049080950683e-05,2
Company2Company Ventures,1.5557063453266936e-05,1
T-Online Ventures,1.5553082407814525e-05,2
Jeff Robinov,1.554943564312151e-05,2
Humphrey Enterprises,1.554019194607765e-05,2
PowerVentures,1.5532773271025567e-05,2
PerformanceEdge Partners,1.5528298493682487e-05,1
HealthpointCapital,1.5528298493682487e-05,1
Morningstar Japan,1.5508560296030785e-05,2
AdAstra,1.5508560296030785e-05,2
Ygomi,1.550197591214751e-05,1
Digital Sandbox,1.550167011140771e-05,1
Rahul Prakash,1.5498017054254337e-05,2
Express Ventures,1.5483552693503713e-05,2
MidCap Financial,1.548299332031802e-05,1
Richard Parsons,1.5475062261376132e-05,2
The Greenspun Corporation,1.5469417183847693e-05,2
HOTventures,1.5466940280596793e-05,2
EMC Ventures,1.5459509217090324e-05,2
eXome Capital,1.5458154592960205e-05,1
Steeve Feldman,1.5455601032446635e-05,2
Mark White,1.545214401895382e-05,1
Stefan Wiskemann,1.5450858778685937e-05,1
Lacuna Gap Capital,1.544847648788406e-05,2
"Promelys Participations SA, Sigma Gestion",1.5448394394718698e-05,1
TowerComm,1.5439728771119693e-05,1
Inveni Capital,1.543865591044698e-05,1
Navin Dimond,1.543375548849109e-05,1
Lonza Group,1.543090576009975e-05,2
SK Telecom,1.5427480741765386e-05,2
Cronus Ventures,1.54255114680199e-05,1
Dmitry Shapiro,1.5424039140608093e-05,2
Tinicum Capital Partners II,1.542327254912001e-05,1
NFQ Ventures,1.5421344992541984e-05,1
GemVentures,1.5410655766051066e-05,2
Mey Capital Matrix,1.5407491948049873e-05,1
Riverlake Partners,1.5403219661825626e-05,1
Emerson Ventures,1.5393296394511094e-05,1
Guideline,1.5389587777305456e-05,2
KT Corp,1.5388681555571202e-05,2
United Investments,1.5388047971970078e-05,2
Boston Community Capital,1.5385069778147357e-05,2
Dan Ratner,1.5383525184467195e-05,2
Philips Venture Capital Fund,1.5365030694250275e-05,2
Asia Capital,1.5362066119644156e-05,1
Yuchun Lee,1.5357597665724564e-05,2
Shamrock Capital Advisors,1.5347774870014924e-05,2
Quadrangle Group,1.5346240662396046e-05,2
Covestco,1.5322949215242882e-05,2
Newfund Management,1.5321637487362846e-05,1
UBS,1.5321080032244555e-05,1
The Danish Pension Fund PKA,1.5318310935777175e-05,2
Rockford Capital,1.5316539682362588e-05,2
KfW SME Bank,1.5307910279626335e-05,1
Hasso-Plattner-Institut fÃ¼r Softwaresystemtechnik GmbH,1.5307910279626335e-05,1
IMAX,1.5299225654477055e-05,2
Robin McIlvenny,1.5290345178481417e-05,1
Axel Springer,1.528991672643297e-05,1
Tata Group,1.5287353910406367e-05,1
Jim Moloshok,1.527994092137175e-05,2
Sanoch Management,1.5266387700524492e-05,1
Foresee Equity Management,1.526277474339767e-05,1
Hal Brown,1.5257642514791019e-05,1
Montagu Private Equity,1.5255750077606557e-05,2
Moshe Yanai,1.525479379857701e-05,2
Peter Barris,1.5237236790825381e-05,2
NXT Capital,1.5235464675785264e-05,2
Incubator at Rose Tech Ventures,1.5217767098819233e-05,2
Media Technology Ventures,1.5214502513567902e-05,2
BBC Worldwide,1.5214166601366109e-05,1
Shinhan Private Equity,1.521147125427596e-05,2
Andy Choi,1.519882034288781e-05,1
TriStar Technology Ventures,1.5185282805440996e-05,1
Sterling Partners,1.517373497150635e-05,2
7wire Ventures,1.5151620495932348e-05,2
Sage Technology Ventures,1.5147136150497143e-05,2
JH Partners,1.5145141003117648e-05,2
Verigy,1.5138754512074902e-05,2
Utah Angels,1.5133821196324056e-05,1
Stephen Svajian,1.5133504418458917e-05,1
Targeted Technology Fund,1.5130052999111577e-05,2
Trigger Media,1.5125677726659052e-05,2
yet2Ventures,1.5121287579228314e-05,2
Richard Friesner,1.5118390487138348e-05,2
Perot Investments,1.5115413188667556e-05,1
Drew Major,1.5112972979583674e-05,2
Rangos Investments,1.5108247541936563e-05,1
First Solar,1.5107052515236713e-05,2
Philip Crawford,1.5103381221750271e-05,1
Rheinland-Pfalz Fonds,1.5092886521888279e-05,1
BonVenture,1.5092886521888279e-05,1
Leonardo Venture,1.5092886521888279e-05,1
Bilfinger Venture Capital,1.5092886521888279e-05,1
Greywolf Capital Partners,1.5085115802731664e-05,1
Garnett & Helfrich Capital,1.5061971617111974e-05,2
Shore Points Capital,1.5059511289284981e-05,1
Quadriga Capital,1.5054479462460018e-05,1
SVASE/Cambridge West Ventures,1.5052309710125968e-05,2
Tom Burgess,1.5052272354190198e-05,2
Private investors,1.5051467362083288e-05,1
Zipcar,1.505021849755325e-05,2
313 Ventures,1.5037353293532574e-05,2
Sabre,1.5034672718336696e-05,2
Doll Capital Management,1.5031602235502655e-05,2
Gogi Partners,1.5021518243821845e-05,2
ErGo Media Capital,1.5019848168614998e-05,2
Warner Bros.,1.5017564002096002e-05,2
Pennsylvania Equity Partners,1.5010808951691336e-05,2
David Stamm,1.500385498838792e-05,2
